Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,-0.0327049125,-0.0517490953207016,-0.012771375477314,,-0.0327049125,-0.0741248056292534,
,,,-0.0326971125,-0.0517490953207016,-0.012771375477314,,-0.0326971125,-0.0545935574918985,
,,,-0.0326893125,-0.0517490953207016,-0.012771375477314,,-0.0326893125,-0.0545935574918985,
,,,-0.0326815125,-0.0517490953207016,-0.012771375477314,,-0.0326815125,-0.0741248056292534,
,,,-0.0326737125,-0.0517490953207016,-0.012771375477314,,-0.0326737125,-0.0545935574918985,
,,,-0.0326659125,-0.0517490953207016,-0.012771375477314,,-0.0326659125,-0.0545935574918985,
,,,-0.0326581125,-0.0517490953207016,-0.012771375477314,,-0.0326581125,-0.0741248056292534,
,,,-0.0326503125,-0.0517490953207016,-0.012771375477314,,-0.0326503125,-0.0545935574918985,
,,,-0.0326425125,-0.11285462975502,-0.012771375477314,,-0.0326425125,-0.0741248056292534,
,,,-0.0326347125,-0.0517490953207016,-0.012771375477314,,-0.0326347125,-0.0545935574918985,
,,,-0.0326269125,-0.0517490953207016,-0.012771375477314,,-0.0326269125,-0.0741248056292534,
,,,-0.0326191125,-0.0517490953207016,-0.012771375477314,,-0.0326191125,-0.0545935574918985,
,,,-0.0326113125,-0.0517490953207016,-0.0324698686599731,,-0.0326113125,-0.0545935574918985,
,,,-0.0326035125,-0.0517490953207016,-0.012771375477314,,-0.0326035125,-0.0545935574918985,
,,,-0.0325957125,-0.0517490953207016,-0.012771375477314,,-0.0325957125,-0.0545935574918985,
,,,-0.0325879125,-0.0517490953207016,-0.012771375477314,,-0.0325879125,-0.0545935574918985,
,,,-0.0325801125,-0.0517490953207016,-0.012771375477314,,-0.0325801125,-0.0545935574918985,
,,,-0.0325723125,-0.0517490953207016,-0.0324698686599731,,-0.0325723125,-0.0545935574918985,
,,,-0.0325645125,-0.0517490953207016,-0.0324698686599731,,-0.0325645125,-0.0545935574918985,
,,,-0.0325567125,-0.0517490953207016,-0.012771375477314,,-0.0325567125,-0.0741248056292534,
,,,-0.0325489125,-0.0517490953207016,-0.0324698686599731,,-0.0325489125,-0.0545935574918985,
,,,-0.0325411125,-0.0517490953207016,-0.0324698686599731,,-0.0325411125,-0.0545935574918985,
,,,-0.0325333125,-0.11285462975502,0.00692711770534515,,-0.0325333125,-0.0741248056292534,
,,,-0.0325255125,-0.0517490953207016,-0.0324698686599731,,-0.0325255125,-0.0545935574918985,
,,,-0.0325177125,-0.0517490953207016,-0.0324698686599731,,-0.0325177125,-0.0545935574918985,
,,,-0.0325099125,-0.0517490953207016,-0.012771375477314,,-0.0325099125,-0.0545935574918985,
,,,-0.0325021125,-0.0517490953207016,-0.0324698686599731,,-0.0325021125,-0.0545935574918985,
,,,-0.0324943125,-0.0517490953207016,-0.012771375477314,,-0.0324943125,-0.0545935574918985,
,,,-0.0324865125,-0.0517490953207016,-0.012771375477314,,-0.0324865125,0.00400018692016602,
,,,-0.0324787125,-0.0517490953207016,-0.0324698686599731,,-0.0324787125,-0.0545935574918985,
,,,-0.0324709125,-0.0517490953207016,-0.012771375477314,,-0.0324709125,0.00400018692016602,
,,,-0.0324631125,-0.0517490953207016,-0.012771375477314,,-0.0324631125,-0.0545935574918985,
,,,-0.0324553125,-0.0517490953207016,-0.012771375477314,,-0.0324553125,0.00400018692016602,
,,,-0.0324475125,-0.0517490953207016,-0.012771375477314,,-0.0324475125,-0.0545935574918985,
,,,-0.0324397125,-0.0517490953207016,-0.012771375477314,,-0.0324397125,-0.0545935574918985,
,,,-0.0324319125,-0.11285462975502,-0.012771375477314,,-0.0324319125,-0.0545935574918985,
,,,-0.0324241125,-0.0517490953207016,-0.012771375477314,,-0.0324241125,-0.0741248056292534,
,,,-0.0324163125,-0.0517490953207016,-0.012771375477314,,-0.0324163125,-0.0545935574918985,
,,,-0.0324085125,-0.0517490953207016,-0.012771375477314,,-0.0324085125,-0.0741248056292534,
,,,-0.0324007125,-0.0517490953207016,-0.012771375477314,,-0.0324007125,-0.0741248056292534,
,,,-0.0323929125,-0.0517490953207016,-0.012771375477314,,-0.0323929125,-0.0545935574918985,
,,,-0.0323851125,-0.0517490953207016,-0.012771375477314,,-0.0323851125,-0.0741248056292534,
,,,-0.0323773125,-0.11285462975502,-0.012771375477314,,-0.0323773125,-0.0545935574918985,
,,,-0.0323695125,-0.0517490953207016,-0.012771375477314,,-0.0323695125,-0.0545935574918985,
,,,-0.0323617125,-0.11285462975502,-0.0324698686599731,,-0.0323617125,-0.0545935574918985,
,,,-0.0323539125,-0.0517490953207016,-0.012771375477314,,-0.0323539125,-0.0155310612171888,
,,,-0.0323461125,-0.0517490953207016,-0.012771375477314,,-0.0323461125,-0.0545935574918985,
,,,-0.0323383125,-0.0517490953207016,-0.012771375477314,,-0.0323383125,0.00400018692016602,
,,,-0.0323305125,-0.0517490953207016,-0.012771375477314,,-0.0323305125,-0.0545935574918985,
,,,-0.0323227125,-0.0517490953207016,-0.012771375477314,,-0.0323227125,-0.0545935574918985,
,,,-0.0323149125,-0.11285462975502,-0.012771375477314,,-0.0323149125,-0.0545935574918985,
,,,-0.0323071125,-0.0517490953207016,-0.0324698686599731,,-0.0323071125,-0.0741248056292534,
,,,-0.0322993125,-0.0517490953207016,-0.0324698686599731,,-0.0322993125,-0.0545935574918985,
,,,-0.0322915125,-0.11285462975502,-0.0324698686599731,,-0.0322915125,-0.0545935574918985,
,,,-0.0322837125,-0.11285462975502,-0.012771375477314,,-0.0322837125,-0.0741248056292534,
,,,-0.0322759125,-0.11285462975502,-0.012771375477314,,-0.0322759125,-0.0741248056292534,
,,,-0.0322681125,-0.0517490953207016,-0.012771375477314,,-0.0322681125,-0.0545935574918985,
,,,-0.0322603125,-0.0517490953207016,-0.012771375477314,,-0.0322603125,-0.0741248056292534,
,,,-0.0322525125,-0.0517490953207016,-0.012771375477314,,-0.0322525125,-0.0545935574918985,
,,,-0.0322447125,-0.11285462975502,-0.012771375477314,,-0.0322447125,-0.0545935574918985,
,,,-0.0322369125,-0.11285462975502,-0.0324698686599731,,-0.0322369125,-0.0741248056292534,
,,,-0.0322291125,-0.0517490953207016,-0.0324698686599731,,-0.0322291125,-0.0545935574918985,
,,,-0.0322213125,-0.11285462975502,-0.012771375477314,,-0.0322213125,-0.0545935574918985,
,,,-0.0322135125,-0.11285462975502,-0.012771375477314,,-0.0322135125,-0.0741248056292534,
,,,-0.0322057125,-0.0517490953207016,-0.012771375477314,,-0.0322057125,0.00400018692016602,
,,,-0.0321979125,-0.0517490953207016,-0.012771375477314,,-0.0321979125,-0.0545935574918985,
,,,-0.0321901125,-0.0517490953207016,-0.012771375477314,,-0.0321901125,-0.0545935574918985,
,,,-0.0321823125,-0.11285462975502,-0.012771375477314,,-0.0321823125,-0.0545935574918985,
,,,-0.0321745125,-0.0517490953207016,-0.012771375477314,,-0.0321745125,-0.0545935574918985,
,,,-0.0321667125,-0.0517490953207016,-0.012771375477314,,-0.0321667125,-0.0741248056292534,
,,,-0.0321589125,-0.0517490953207016,-0.012771375477314,,-0.0321589125,-0.0545935574918985,
,,,-0.0321511125,-0.0517490953207016,-0.012771375477314,,-0.0321511125,-0.0741248056292534,
,,,-0.0321433125,-0.0517490953207016,-0.012771375477314,,-0.0321433125,0.00400018692016602,
,,,-0.0321355125,-0.0517490953207016,-0.012771375477314,,-0.0321355125,-0.0545935574918985,
,,,-0.0321277125,-0.0517490953207016,-0.012771375477314,,-0.0321277125,-0.0545935574918985,
,,,-0.0321199125,-0.0517490953207016,-0.012771375477314,,-0.0321199125,0.00400018692016602,
,,,-0.0321121125,-0.11285462975502,-0.0324698686599731,,-0.0321121125,-0.0741248056292534,
,,,-0.0321043125,-0.0517490953207016,-0.012771375477314,,-0.0321043125,-0.0741248056292534,
,,,-0.0320965125,-0.0517490953207016,-0.012771375477314,,-0.0320965125,-0.0155310612171888,
,,,-0.0320887125,-0.0517490953207016,-0.0324698686599731,,-0.0320887125,0.00400018692016602,
,,,-0.0320809125,-0.0517490953207016,-0.0324698686599731,,-0.0320809125,-0.0545935574918985,
,,,-0.0320731125,-0.0517490953207016,-0.012771375477314,,-0.0320731125,-0.0741248056292534,
,,,-0.0320653125,-0.0517490953207016,-0.012771375477314,,-0.0320653125,0.00400018692016602,
,,,-0.0320575125,-0.0517490953207016,-0.012771375477314,,-0.0320575125,0.00400018692016602,
,,,-0.0320497125,-0.0517490953207016,-0.012771375477314,,-0.0320497125,-0.0741248056292534,
,,,-0.0320419125,-0.0517490953207016,-0.012771375477314,,-0.0320419125,-0.0741248056292534,
,,,-0.0320341125,-0.0517490953207016,-0.0324698686599731,,-0.0320341125,-0.0545935574918985,
,,,-0.0320263125,-0.11285462975502,-0.012771375477314,,-0.0320263125,-0.0545935574918985,
,,,-0.0320185125,-0.0517490953207016,-0.012771375477314,,-0.0320185125,-0.0545935574918985,
,,,-0.0320107125,-0.0517490953207016,-0.012771375477314,,-0.0320107125,-0.0545935574918985,
,,,-0.0320029125,-0.0517490953207016,-0.012771375477314,,-0.0320029125,-0.0741248056292534,
,,,-0.0319951125,-0.0517490953207016,-0.012771375477314,,-0.0319951125,-0.0545935574918985,
,,,-0.0319873125,-0.11285462975502,-0.012771375477314,,-0.0319873125,-0.0545935574918985,
,,,-0.0319795125,-0.11285462975502,-0.0324698686599731,,-0.0319795125,-0.0741248056292534,
,,,-0.0319717125,-0.0517490953207016,-0.012771375477314,,-0.0319717125,-0.0545935574918985,
,,,-0.0319639125,-0.0517490953207016,-0.0324698686599731,,-0.0319639125,-0.0545935574918985,
,,,-0.0319561125,-0.0517490953207016,-0.012771375477314,,-0.0319561125,-0.0545935574918985,
,,,-0.0319483125,-0.0517490953207016,0.00692711770534515,,-0.0319483125,-0.0741248056292534,
,,,-0.0319405125,-0.0517490953207016,-0.012771375477314,,-0.0319405125,-0.0545935574918985,
,,,-0.0319327125,-0.0517490953207016,-0.012771375477314,,-0.0319327125,-0.0545935574918985,
,,,-0.0319249125,-0.0517490953207016,-0.012771375477314,,-0.0319249125,-0.0155310612171888,
,,,-0.0319171125,-0.0517490953207016,-0.0521683618426323,,-0.0319171125,-0.0545935574918985,
,,,-0.0319093125,-0.0517490953207016,-0.012771375477314,,-0.0319093125,-0.0545935574918985,
,,,-0.0319015125,-0.0517490953207016,-0.012771375477314,,-0.0319015125,0.00400018692016602,
,,,-0.0318937125,-0.11285462975502,-0.012771375477314,,-0.0318937125,0.00400018692016602,
,,,-0.0318859125,-0.0517490953207016,-0.0324698686599731,,-0.0318859125,-0.0155310612171888,
,,,-0.0318781125,-0.0517490953207016,-0.0324698686599731,,-0.0318781125,-0.0545935574918985,
,,,-0.0318703125,-0.0517490953207016,-0.012771375477314,,-0.0318703125,-0.0545935574918985,
,,,-0.0318625125,-0.0517490953207016,-0.012771375477314,,-0.0318625125,-0.0741248056292534,
,,,-0.0318547125,-0.0517490953207016,-0.012771375477314,,-0.0318547125,0.00400018692016602,
,,,-0.0318469125,-0.0517490953207016,-0.012771375477314,,-0.0318469125,-0.0545935574918985,
,,,-0.0318391125,-0.0517490953207016,-0.012771375477314,,-0.0318391125,-0.0545935574918985,
,,,-0.0318313125,-0.0517490953207016,-0.0324698686599731,,-0.0318313125,0.00400018692016602,
,,,-0.0318235125,-0.0517490953207016,-0.012771375477314,,-0.0318235125,-0.0545935574918985,
,,,-0.0318157125,-0.11285462975502,-0.012771375477314,,-0.0318157125,-0.0741248056292534,
,,,-0.0318079125,-0.11285462975502,-0.0324698686599731,,-0.0318079125,-0.0545935574918985,
,,,-0.0318001125,-0.0517490953207016,-0.012771375477314,,-0.0318001125,-0.0545935574918985,
,,,-0.0317923125,-0.11285462975502,-0.012771375477314,,-0.0317923125,-0.0545935574918985,
,,,-0.0317845125,-0.0517490953207016,-0.012771375477314,,-0.0317845125,-0.0741248056292534,
,,,-0.0317767125,-0.0517490953207016,-0.0324698686599731,,-0.0317767125,-0.0545935574918985,
,,,-0.0317689125,-0.0517490953207016,-0.012771375477314,,-0.0317689125,0.00400018692016602,
,,,-0.0317611125,-0.0517490953207016,-0.012771375477314,,-0.0317611125,-0.0545935574918985,
,,,-0.0317533125,-0.0517490953207016,-0.012771375477314,,-0.0317533125,0.00400018692016602,
,,,-0.0317455125,-0.0517490953207016,-0.012771375477314,,-0.0317455125,-0.0545935574918985,
,,,-0.0317377125,-0.0517490953207016,-0.0324698686599731,,-0.0317377125,-0.0741248056292534,
,,,-0.0317299125,-0.0517490953207016,-0.012771375477314,,-0.0317299125,-0.0741248056292534,
,,,-0.0317221125,-0.0517490953207016,-0.0324698686599731,,-0.0317221125,-0.0741248056292534,
,,,-0.0317143125,-0.11285462975502,-0.012771375477314,,-0.0317143125,-0.0545935574918985,
,,,-0.0317065125,-0.0517490953207016,-0.012771375477314,,-0.0317065125,0.00400018692016602,
,,,-0.0316987125,-0.0517490953207016,-0.012771375477314,,-0.0316987125,-0.0545935574918985,
,,,-0.0316909125,-0.0517490953207016,-0.012771375477314,,-0.0316909125,-0.0545935574918985,
,,,-0.0316831125,-0.0517490953207016,-0.012771375477314,,-0.0316831125,-0.0545935574918985,
,,,-0.0316753125,-0.0517490953207016,-0.012771375477314,,-0.0316753125,-0.0545935574918985,
,,,-0.0316675125,-0.0517490953207016,-0.012771375477314,,-0.0316675125,-0.0741248056292534,
,,,-0.0316597125,-0.0517490953207016,-0.012771375477314,,-0.0316597125,-0.0545935574918985,
,,,-0.0316519125,-0.11285462975502,-0.012771375477314,,-0.0316519125,-0.0741248056292534,
,,,-0.0316441125,-0.11285462975502,-0.012771375477314,,-0.0316441125,-0.0741248056292534,
,,,-0.0316363125,-0.0517490953207016,-0.012771375477314,,-0.0316363125,-0.0545935574918985,
,,,-0.0316285125,-0.0517490953207016,-0.0324698686599731,,-0.0316285125,0.00400018692016602,
,,,-0.0316207125,-0.0517490953207016,-0.0324698686599731,,-0.0316207125,-0.0545935574918985,
,,,-0.0316129125,-0.0517490953207016,-0.0324698686599731,,-0.0316129125,-0.0741248056292534,
,,,-0.0316051125,-0.0517490953207016,-0.012771375477314,,-0.0316051125,-0.0545935574918985,
,,,-0.0315973125,-0.0517490953207016,0.00692711770534515,,-0.0315973125,-0.0741248056292534,
,,,-0.0315895125,-0.0517490953207016,-0.012771375477314,,-0.0315895125,-0.0741248056292534,
,,,-0.0315817125,-0.11285462975502,-0.012771375477314,,-0.0315817125,-0.0741248056292534,
,,,-0.0315739125,-0.0517490953207016,-0.012771375477314,,-0.0315739125,0.00400018692016602,
,,,-0.0315661125,-0.0517490953207016,-0.0324698686599731,,-0.0315661125,-0.0545935574918985,
,,,-0.0315583125,-0.11285462975502,-0.0324698686599731,,-0.0315583125,-0.0741248056292534,
,,,-0.0315505125,-0.0517490953207016,-0.012771375477314,,-0.0315505125,0.00400018692016602,
,,,-0.0315427125,-0.0517490953207016,-0.012771375477314,,-0.0315427125,-0.0545935574918985,
,,,-0.0315349125,-0.11285462975502,-0.012771375477314,,-0.0315349125,-0.0545935574918985,
,,,-0.0315271125,-0.0517490953207016,-0.0324698686599731,,-0.0315271125,-0.0545935574918985,
,,,-0.0315193125,-0.0517490953207016,-0.012771375477314,,-0.0315193125,-0.0741248056292534,
,,,-0.0315115125,-0.0517490953207016,-0.0324698686599731,,-0.0315115125,-0.0545935574918985,
,,,-0.0315037125,-0.11285462975502,-0.012771375477314,,-0.0315037125,-0.0545935574918985,
,,,-0.0314959125,-0.0517490953207016,-0.012771375477314,,-0.0314959125,-0.0741248056292534,
,,,-0.0314881125,-0.0517490953207016,-0.012771375477314,,-0.0314881125,-0.0155310612171888,
,,,-0.0314803125,-0.0517490953207016,-0.012771375477314,,-0.0314803125,-0.0545935574918985,
,,,-0.0314725125,-0.0517490953207016,-0.012771375477314,,-0.0314725125,-0.0741248056292534,
,,,-0.0314647125,-0.0517490953207016,-0.012771375477314,,-0.0314647125,-0.0545935574918985,
,,,-0.0314569125,-0.0517490953207016,-0.012771375477314,,-0.0314569125,-0.0155310612171888,
,,,-0.0314491125,-0.11285462975502,-0.012771375477314,,-0.0314491125,-0.0545935574918985,
,,,-0.0314413125,-0.0517490953207016,-0.012771375477314,,-0.0314413125,-0.0545935574918985,
,,,-0.0314335125,-0.11285462975502,-0.0324698686599731,,-0.0314335125,-0.0545935574918985,
,,,-0.0314257125,-0.0517490953207016,-0.012771375477314,,-0.0314257125,-0.0545935574918985,
,,,-0.0314179125,-0.0517490953207016,-0.012771375477314,,-0.0314179125,-0.0545935574918985,
,,,-0.0314101125,-0.0517490953207016,-0.012771375477314,,-0.0314101125,-0.0545935574918985,
,,,-0.0314023125,-0.0517490953207016,-0.012771375477314,,-0.0314023125,-0.0741248056292534,
,,,-0.0313945125,-0.0517490953207016,-0.012771375477314,,-0.0313945125,-0.0545935574918985,
,,,-0.0313867125,-0.0517490953207016,0.00692711770534515,,-0.0313867125,-0.0741248056292534,
,,,-0.0313789125,-0.0517490953207016,-0.0324698686599731,,-0.0313789125,-0.0545935574918985,
,,,-0.0313711125,-0.0517490953207016,-0.012771375477314,,-0.0313711125,-0.0545935574918985,
,,,-0.0313633125,-0.0517490953207016,-0.0324698686599731,,-0.0313633125,-0.0741248056292534,
,,,-0.0313555125,-0.0517490953207016,-0.0324698686599731,,-0.0313555125,-0.0545935574918985,
,,,-0.0313477125,-0.11285462975502,-0.012771375477314,,-0.0313477125,-0.0545935574918985,
,,,-0.0313399125,-0.0517490953207016,-0.012771375477314,,-0.0313399125,-0.0155310612171888,
,,,-0.0313321125,-0.0517490953207016,-0.0324698686599731,,-0.0313321125,-0.0545935574918985,
,,,-0.0313243125,-0.0517490953207016,-0.012771375477314,,-0.0313243125,-0.0545935574918985,
,,,-0.0313165125,-0.0517490953207016,-0.012771375477314,,-0.0313165125,-0.0545935574918985,
,,,-0.0313087125,-0.0517490953207016,0.00692711770534515,,-0.0313087125,-0.0741248056292534,
,,,-0.0313009125,-0.11285462975502,-0.012771375477314,,-0.0313009125,-0.0545935574918985,
,,,-0.0312931125,-0.0517490953207016,-0.012771375477314,,-0.0312931125,-0.0545935574918985,
,,,-0.0312853125,-0.0517490953207016,-0.012771375477314,,-0.0312853125,-0.0545935574918985,
,,,-0.0312775125,-0.0517490953207016,-0.0324698686599731,,-0.0312775125,-0.0545935574918985,
,,,-0.0312697125,-0.0517490953207016,-0.012771375477314,,-0.0312697125,0.00400018692016602,
,,,-0.0312619125,-0.0517490953207016,-0.012771375477314,,-0.0312619125,-0.0545935574918985,
,,,-0.0312541125,-0.11285462975502,-0.012771375477314,,-0.0312541125,-0.0545935574918985,
,,,-0.0312463125,-0.0517490953207016,-0.012771375477314,,-0.0312463125,-0.0545935574918985,
,,,-0.0312385125,-0.11285462975502,-0.012771375477314,,-0.0312385125,-0.0545935574918985,
,,,-0.0312307125,-0.0517490953207016,-0.012771375477314,,-0.0312307125,-0.0741248056292534,
,,,-0.0312229125,-0.11285462975502,-0.0324698686599731,,-0.0312229125,-0.0545935574918985,
,,,-0.0312151125,-0.0517490953207016,-0.012771375477314,,-0.0312151125,-0.0545935574918985,
,,,-0.0312073125,-0.0517490953207016,0.00692711770534515,,-0.0312073125,-0.0155310612171888,
,,,-0.0311995125,-0.0517490953207016,-0.012771375477314,,-0.0311995125,-0.0545935574918985,
,,,-0.0311917125,-0.0517490953207016,-0.0324698686599731,,-0.0311917125,-0.0545935574918985,
,,,-0.0311839125,-0.11285462975502,-0.012771375477314,,-0.0311839125,-0.0741248056292534,
,,,-0.0311761125,-0.0517490953207016,-0.0324698686599731,,-0.0311761125,-0.0545935574918985,
,,,-0.0311683125,-0.0517490953207016,0.00692711770534515,,-0.0311683125,-0.0741248056292534,
,,,-0.0311605125,-0.0517490953207016,-0.012771375477314,,-0.0311605125,-0.0545935574918985,
,,,-0.0311527125,-0.0517490953207016,-0.012771375477314,,-0.0311527125,-0.0545935574918985,
,,,-0.0311449125,-0.0517490953207016,-0.012771375477314,,-0.0311449125,-0.0545935574918985,
,,,-0.0311371125,-0.0517490953207016,-0.012771375477314,,-0.0311371125,-0.0545935574918985,
,,,-0.0311293125,-0.0517490953207016,-0.012771375477314,,-0.0311293125,0.00400018692016602,
,,,-0.0311215125,-0.0517490953207016,-0.0324698686599731,,-0.0311215125,-0.0741248056292534,
,,,-0.0311137125,-0.11285462975502,-0.012771375477314,,-0.0311137125,-0.0741248056292534,
,,,-0.0311059125,-0.0517490953207016,-0.012771375477314,,-0.0311059125,-0.0545935574918985,
,,,-0.0310981125,-0.0517490953207016,-0.012771375477314,,-0.0310981125,-0.0741248056292534,
,,,-0.0310903125,-0.0517490953207016,-0.012771375477314,,-0.0310903125,-0.0545935574918985,
